 ,Label,Area,Mean,StdDev,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,HG13E,1485.036,72.339,45.592,14.123,248.333,1317.448,941.216,0,0,1163.098,999.883,454.028,636.405,975.651,0,0,-56.902,0.014,1163.098,107425.613,60.795,0,0,0,66045.267,1,784,356,123.098,0,0,0,NaN,1163.098
2,HG13E,922.251,145.447,47.265,50.155,244.045,1223.071,1479.419,0,0,722.305,923.361,1277.912,600.695,404.289,0,0,33.915,0.022,722.305,134138.556,144.406,0,0,0,82468.384,1,724,1318,33.915,0,0,0,NaN,722.305
3,HG13E,309.044,39.116,24.921,12.58,134.495,1302.143,1173.332,0,0,241.404,1288.114,1053.448,29.333,241.043,0,0,-83.326,0.067,241.404,12088.525,32.538,0,0,0,7432.025,1,1010,826,96.674,7.11E-15,0,0,NaN,241.404
4,HG13E,178.92,85.438,46.693,35.196,180.56,1396.52,1497.274,0,0,138.704,1359.535,1438.607,75.246,118.609,0,0,-57.771,0.117,138.704,15286.515,64.203,0,0,0,9398.149,1,1066,1128,122.229,0,0,0,NaN,138.704
5,HG13E,517.241,45.89,15.917,20.403,90.852,1876.056,1244.752,0,0,403.7,1675.824,1219.245,401.739,52.29,0,0,7.26,0.04,403.7,23736.342,43.356,0,0,0,14593.103,1,1314,996,7.26,7.11E-15,0,0,NaN,403.7
6,HG13E,388.744,48.278,28.542,11.073,117.336,1915.592,911.883,0,0,303.793,1854.375,772.869,123.71,279.304,0,0,-66.233,0.053,303.793,18767.635,43.975,0,0,0,11538.342,1,1454,606,113.767,0,0,0,NaN,303.793
7,HG13E,195.185,22.074,9.111,10.656,49.716,2071.186,811.129,0,0,152.191,2012.519,762.666,118.609,98.203,0,0,39.56,0.106,152.191,4308.484,20.325,0,0,0,2648.856,1,1578,674,39.56,1.42E-14,0,0,NaN,152.191
8,HG13E,141.509,28.715,16.191,11.122,81.587,2350.49,803.477,0,0,110.036,2310.954,765.216,80.348,77.797,0,0,-44.061,0.147,110.036,4063.455,24,0,0,0,2498.212,1,1812,600,135.939,0,0,0,NaN,110.036
9,HG13E,247.235,27.336,17.649,8.777,74.709,2471.649,465.507,0,0,192.592,2377.273,446.376,190.029,39.536,0,0,11.459,0.084,192.592,6758.525,19.947,0,0,0,4155.141,1,1864,380,11.459,0,0,0,NaN,192.592
10,HG13E,141.509,83.679,23.377,13.333,133.552,2435.939,1460.288,0,0,109.8,2407.881,1413.1,57.391,95.652,0,0,-59.265,0.148,109.8,11841.332,87.343,0,0,0,7280.051,1,1888,1108,120.735,7.11E-15,0,0,NaN,109.8
11,HG13E,250.488,25.322,5.444,12.807,41.447,2203.823,1483.245,0,0,195.409,2124.751,1425.853,159.42,116.058,0,0,35.972,0.082,195.409,6342.737,24.988,0,0,0,3899.515,1,1666,1208,35.972,0,0,0,NaN,195.409
12,HG13E,154.522,47.357,20.653,14.585,108.281,2293.099,1728.114,0,0,119.558,2259.939,1678.375,67.594,100.754,0,0,-56.31,0.136,119.558,7317.703,45.244,0,0,0,4498.924,1,1772,1316,123.69,0,0,0,NaN,119.558
13,HG13E,200.065,65.411,25.444,20.812,108.868,2566.026,1862.027,0,0,155.154,2530.316,1793.157,72.696,139.014,0,0,-117.408,0.104,155.154,13086.547,69.594,0,0,0,8045.609,1,1984,1514,62.592,0,0,0,NaN,155.154
14,HG13E,339.948,109.228,60.586,21.333,235.381,2046.954,1851.824,0,0,265.63,1958.954,1752.346,177.275,200.232,0,0,-48.504,0.061,265.63,37131.722,90.273,0,0,0,22828.583,1,1536,1374,131.496,0,0,0,NaN,265.63
15,HG13E,274.886,93.046,31.671,31.912,179.122,1777.853,1569.969,0,0,214.397,1716.636,1481.969,123.71,177.275,0,0,-55.176,0.075,214.397,25577.053,97.69,0,0,0,15724.772,1,1346,1162,124.824,0,0,0,NaN,214.397
16,HG13E,276.513,40.467,23.198,13.776,126.601,1258.781,1819.94,0,0,215.864,1196.288,1731.94,126.261,177.275,0,0,-54.62,0.075,215.864,11189.774,33.901,0,0,0,6879.473,1,938,1358,125.38,0,0,0,NaN,215.864
17,HG13E,172.414,28.643,9.822,17.167,58.04,979.477,1825.041,0,0,133.639,964.173,1759.998,31.884,131.362,0,0,-76.759,0.121,133.639,4938.379,24.725,0,0,0,3036.116,1,756,1380,103.241,3.55E-15,0,0,NaN,133.639
18,HG13E,300.911,69.131,32.736,18.879,177.348,830.26,1636.288,0,0,234.583,744.811,1555.94,172.174,161.971,0,0,43.238,0.069,234.583,20802.156,66.645,0,0,0,12789.165,1,584,1346,43.238,0,0,0,NaN,234.583
19,HG13E,609.954,43.368,35.623,8.333,182.667,233.391,1716.636,0,0,476.985,22.956,1604.404,422.144,225.739,0,0,-28.072,0.034,476.985,26452.512,30.743,0,0,0,16263.005,1,18,1258,151.928,0,0,0,NaN,476.985
20,HG13E,500.976,37.838,25.876,13.757,155.333,198.956,1485.795,0,0,391.293,43.362,1367.187,312.463,238.492,0,0,37.318,0.041,391.293,18955.942,27.729,0,0,0,11654.113,1,34,1258,37.318,2.84E-14,0,0,NaN,391.293
21,HG13E,398.504,46.436,22.982,18.071,104.829,93.101,812.405,0,0,310.665,10.203,681.043,167.072,264,0,0,-57.745,0.052,310.665,18505.047,40.616,0,0,0,11376.903,1,8,534,122.255,2.84E-14,0,0,NaN,310.665
22,HG13E,123.617,93.008,33.325,50.545,174.995,131.362,552.231,0,0,95.507,104.58,512.695,54.841,80.348,0,0,-124.114,0.17,95.507,11497.429,84.996,0,0,0,7068.619,1,82,464,55.886,0,0,0,NaN,95.507
23,HG13E,261.874,25.121,37.152,6.027,224.587,433.623,308.637,0,0,204.058,352,247.42,164.522,123.71,0,0,-36.87,0.079,204.058,6578.53,16,0,0,0,4044.48,1,276,194,143.13,0,0,0,NaN,204.058
24,HG13E,326.936,19.881,7.17,11.356,61.927,848.115,188.753,0,0,254.472,755.014,102.029,187.478,174.724,0,0,42.969,0.063,254.472,6499.666,18.326,0,0,0,3995.995,1,592,216,42.969,0,0,0,NaN,254.472
25,HG13E,135.003,35.321,16.894,10.16,78.134,757.564,56.116,0,0,105.045,711.651,30.609,93.101,52.29,0,0,29.055,0.154,105.045,4768.497,26.657,0,0,0,2931.672,1,558,64,29.055,1.42E-14,0,0,NaN,105.045
26,HG13E,473.325,33.374,29.783,6.688,118.269,1198.839,391.536,0,0,370.382,1145.274,214.261,108.406,355.826,0,0,-73.187,0.043,370.382,15796.896,15.83,0,0,0,9711.932,1,898,168,106.813,0,0,0,NaN,370.382
27,HG13E,154.522,20.173,6.469,10.667,40.819,959.071,700.173,0,0,120.209,941.216,642.782,36.985,116.058,0,0,-107.281,0.134,120.209,3117.112,18.748,0,0,0,1916.4,1,738,594,72.719,0,0,0,NaN,120.209
28,HG13E,131.75,21.639,3.836,14.383,34.347,621.101,845.564,0,0,102.601,579.014,816.231,85.449,59.942,0,0,34.875,0.157,102.601,2850.907,21.233,0,0,0,1752.738,1,454,686,34.875,0,0,0,NaN,102.601
